time,duration,src_computer,src_port,dst_computer,dst_port,protocol,packet_count,byte_count
34,0,C5888,,C1685,,6,6,430
34,1,C1707,,C5888,,6,4,376
34,1,C5888,,C1707,,6,6,430
34,11,C3518,,C1685,,6,9,2989
34,12,C282,,C467,445.0,6,13,4238
34,12,C467,445.0,C282,,6,9,1654
34,13,C1845,,C586,139.0,6,14,4312
34,13,C1845,,C586,139.0,6,12,1509
34,13,C1845,,C586,139.0,6,13,1533
34,13,C586,139.0,C1845,,6,12,1411
34,13,C586,139.0,C1845,,6,10,1562
34,13,C586,139.0,C1845,,6,11,1667
34,6,C1685,,C3518,,6,6,2972
34,61,C5474,,C1970,,6,32,3750
34,61,C5474,,C3088,,6,4,392
34,9,C2986,,C3935,,6,3,152
34,9,C2986,,C3371,,6,3,152
34,9,C2986,,C3469,,6,3,152
34,9,C2986,,C4847,,6,3,152
34,9,C2986,,C128,,6,3,152
34,9,C2986,,C4116,,6,3,152
34,9,C2986,,C3971,,6,3,152
34,9,C2986,,C24735,,6,3,152
35,0,C5883,,C706,80.0,6,7,3021
35,0,C706,80.0,C278,,6,4,515
35,0,C706,80.0,C5883,,6,6,4775
35,11,C3350,,C1685,,6,9,2978
35,11,C528,445.0,C297,,6,9,2359
35,31,C4123,,C5720,445.0,6,3,185
35,6,C1685,,C3350,,6,6,2972
35,60,C278,,C706,80.0,6,8,3001
36,0,C11573,111.0,C5736,,17,1,56
36,0,C1685,,C5888,,6,5,2694
36,0,C1823,,C1971,,1,1,60
36,0,C1971,,C1823,,1,1,60
36,0,C24954,,C10022,,6,1,48
36,0,C24954,,C7632,,6,1,48
36,0,C4207,,C457,389.0,6,8,2164
36,0,C457,389.0,C4207,,6,4,1548
36,0,C5736,,C11573,111.0,17,1,84
36,1,C5888,,C1685,,6,7,1304
36,10,C25760,,C1685,,6,6,1223
36,18,C1707,,C2321,,6,48481,67377347
36,18,C1707,,C2321,,6,48587,67524687
36,18,C2321,,C1707,,6,25726,1183549
36,5,C1685,,C25760,,6,4,2752
36,60,C2588,,C846,,6,4,184
36,60,C4299,,C5721,445.0,6,34,4316
36,60,C846,,C2588,,6,4,184
37,35,C528,445.0,C2704,,6,83,20954
37,60,C3774,,C4384,161.0,17,4,428
38,0,C11573,111.0,C5736,,17,1,56
38,0,C4405,,C706,80.0,6,1,46
38,0,C484,,C5030,443.0,6,6,1647
38,0,C5030,443.0,C484,,6,5,1493
38,0,C5463,,C706,80.0,6,1,46
38,0,C5736,,C11573,111.0,17,1,84
38,1,C1685,,C5888,,6,4,445
38,1,C5888,,C1685,,6,6,932
38,10,C4321,,C1685,,6,12,7304
38,36,C20510,,C7632,,6,10,592
38,36,C20510,,C7632,,6,10,592
38,6,C1685,,C4321,,6,7,3019
38,9,C3688,,C3371,,6,3,144
39,0,C1685,,C5888,,6,5,425
39,0,C3741,,C457,88.0,6,4,494
39,0,C3741,,C457,88.0,17,1,338
39,0,C3741,,C457,88.0,17,1,1392
39,0,C3741,,C457,88.0,17,1,1389
39,0,C3741,,C612,,1,2,120
39,0,C457,88.0,C3741,,6,4,1601
39,0,C457,88.0,C3741,,17,1,124
39,0,C457,88.0,C3741,,17,1,1396
39,0,C457,88.0,C3741,,17,1,1391
39,0,C545,445.0,C1294,,6,1,46
39,0,C5888,,C1685,,6,7,1796
39,0,C612,,C3741,,1,2,120
39,10,C3163,,C1685,,6,6,1283
39,10,C4578,,C1707,,6,9,2968
39,10,C919,,C1685,,6,6,1223
39,11,C1300,,C1685,,6,9,2787
39,11,C3741,,C612,445.0,6,17,4389
39,11,C612,445.0,C3741,,6,15,2418
39,13,C528,445.0,C3734,,6,9,1653
39,5,C1685,,C3163,,6,4,2748
39,5,C1685,,C919,,6,4,2753
39,6,C1685,,C1300,,6,6,2976
39,6,C1707,,C4578,,6,6,2975
39,9,C1340,,C787,,6,3,144
40,0,C1823,,C1971,445.0,6,1,52
40,0,C1971,445.0,C1823,,6,1,46
40,0,C706,80.0,C1607,,6,4,515
40,60,C1607,,C706,80.0,6,8,3050
41,0,C1707,,C4679,,6,4,409
41,0,C1707,,C4679,,6,4,410
41,0,C4251,,C706,80.0,6,1,46
41,0,C4679,,C1707,,6,5,843
41,0,C4679,,C1707,,6,5,843
41,10,C1142,,C1707,,6,9,2894
41,10,C1363,,C1707,,6,6,1223
41,15,C528,445.0,C2485,,6,9,1653
41,34,C5151,,C5721,445.0,6,4,278
41,34,C5721,445.0,C5151,,6,2,186
41,6,C1707,,C1142,,6,6,2979
41,6,C1707,,C1363,,6,4,2755
41,60,C15930,,C2588,,6,4,211
41,66,C20101,,C5698,2049.0,6,5474,938428
41,66,C5698,2049.0,C20101,,6,5445,915272
42,0,C5736,2049.0,C23684,,6,1,46
42,10,C1220,,C480,,6,12,836
42,10,C480,,C1220,,6,8,4687
42,10,C595,,C1685,,6,6,1223
42,5,C1685,,C595,,6,4,2752
42,60,C22112,,C22976,,17,3,282
42,60,C22976,,C22112,,17,3,282
42,60,C2588,,C415,,6,3,138
42,70,C11573,,C5736,2049.0,6,309,84972
42,71,C3173,445.0,C1332,,6,313,32929
42,9,C113,,C7503,,6,3,152
43,0,C20473,,C2519,445.0,6,1,52
43,0,C2519,445.0,C20473,,6,1,46
43,0,C3753,,C612,,1,2,120
43,0,C612,,C3753,,1,2,120
43,11,C3753,,C612,445.0,6,17,4483
43,11,C612,445.0,C3753,,6,15,2418
43,29,C23679,,C14615,,1,30,2520
43,38,C1015,,C297,,6,2,92
43,5,C1685,,C689,,6,4,2752
43,54,C2372,,C5721,445.0,6,54,17377
43,54,C5721,445.0,C2372,,6,52,10995
43,6,C689,,C1685,,6,6,1213
44,0,C1056,445.0,C5301,,6,1,46
44,0,C2957,,C366,445.0,6,1,52
44,0,C366,445.0,C2957,,6,1,46
44,0,C5301,,C1056,445.0,6,1,52
44,0,C586,123.0,C5913,123.0,17,1,96
44,0,C5913,123.0,C586,123.0,17,1,96
44,0,C706,80.0,C3309,,6,4,515
44,10,C480,,C721,,6,8,4687
44,10,C721,,C480,,6,12,836
44,14,C528,445.0,C2657,,6,9,1653
44,4,C480,,C961,,6,5,237
44,4,C961,,C480,,6,8,437
44,54,C24449,137.0,C4920,137.0,17,6,468
44,60,C3309,,C706,80.0,6,8,3004
44,9,C1670,,C4116,,6,3,144
45,0,C2301,,C5030,443.0,6,2,92
45,0,C2584,,C528,88.0,17,1,1396
45,0,C2584,,C528,88.0,17,1,1396
45,0,C2584,,C528,88.0,17,1,1396
45,0,C2584,,C612,389.0,17,1,193
45,0,C2584,,C529,,1,2,120
45,0,C2584,,C612,,1,3,166
45,0,C3299,,C467,,1,2,120
45,0,C3756,,C625,,1,2,120
45,0,C467,,C3299,,1,2,120
45,0,C5030,443.0,C2301,,6,1,46
45,0,C528,88.0,C2584,,17,1,1391
45,0,C528,88.0,C2584,,17,1,1391
45,0,C528,88.0,C2584,,17,1,1391
45,0,C529,,C2584,,1,2,120
45,0,C612,389.0,C2584,,17,1,193
45,0,C612,,C2584,,1,3,166
45,0,C625,,C3756,,1,2,120
45,1,C2584,,C612,389.0,6,9,2190
45,1,C2584,,C586,389.0,6,12,3193
45,1,C2584,,C612,389.0,6,22,6040
45,1,C586,389.0,C2584,,6,10,2831
45,1,C586,389.0,C2584,,6,11,4221
45,1,C612,389.0,C2584,,6,7,846
45,1,C612,389.0,C2584,,6,25,24226
45,1,C612,389.0,C2584,,6,29,29786
45,10,C164,,C1707,,6,6,1213
45,10,C360,,C1685,,6,6,1223
45,10,C3756,,C625,445.0,6,17,4349
45,10,C379,,C1707,,6,6,1222
45,10,C625,445.0,C3756,,6,15,2418
45,11,C3299,,C467,445.0,6,13,3869
45,11,C3942,,C1707,,6,9,2972
45,11,C467,445.0,C3299,,6,12,2181
45,12,C2584,,C612,445.0,6,13,3881
45,12,C612,445.0,C2584,,6,11,2182
45,14,C453,,C586,445.0,6,13,4213
45,14,C586,445.0,C453,,6,9,1653
45,22,C2584,,C612,135.0,6,7,540
45,22,C2584,,C467,135.0,6,8,859
45,22,C2584,,C467,,6,7,871
45,22,C467,135.0,C2584,,6,6,800
45,22,C467,,C2584,,6,5,436
45,22,C612,135.0,C2584,,6,5,432
45,23,C2584,,C529,445.0,6,5592,592217
45,23,C529,445.0,C2584,,6,5543,613724
45,23,C529,445.0,C2584,,6,5594,620418
45,30,C2584,,C612,,6,13,4118
45,30,C612,,C2584,,6,10,1596
45,6,C1685,,C360,,6,4,2752
45,6,C1707,,C164,,6,4,2755
45,6,C1707,,C379,,6,4,2755
45,6,C1707,,C3942,,6,6,2975
46,0,C1707,,C4135,,6,5,2816
46,0,C1707,,C442,,6,4,413
46,0,C1707,,C442,,6,4,414
46,0,C1823,,C2225,,1,1,60
46,0,C2225,,C1823,,1,1,60
46,0,C2584,,C586,389.0,6,10,2756
46,0,C2584,,C586,389.0,6,10,2756
46,0,C2584,,C586,389.0,6,10,2756
46,0,C4135,,C1707,,6,6,1218
46,0,C442,,C1707,,6,5,856
46,0,C442,,C1707,,6,5,856
46,0,C453,138.0,C586,138.0,17,1,206
46,0,C586,389.0,C2584,,6,9,1825
46,0,C586,389.0,C2584,,6,8,1779
46,0,C586,389.0,C2584,,6,9,1825
46,0,C586,389.0,C2584,,6,8,1605
46,0,C586,389.0,C2584,,6,9,1835
46,0,C612,389.0,C719,,17,1,193
46,0,C612,389.0,C719,,17,1,193
46,0,C612,88.0,C719,,6,5,359
46,0,C612,88.0,C719,,6,6,1670
46,0,C612,88.0,C719,,6,6,1722
46,0,C612,88.0,C719,,6,5,1744
46,0,C612,88.0,C719,,6,4,444
46,0,C719,,C612,88.0,6,5,2659
46,0,C719,,C612,88.0,6,6,1656
46,0,C719,,C612,389.0,17,1,192
46,0,C719,,C612,389.0,17,1,191
46,0,C719,,C612,88.0,6,6,1765
46,0,C719,,C612,88.0,6,5,543
46,0,C719,,C612,88.0,6,4,417
46,10,C1905,,C1685,,6,6,1219
46,2,C4174,137.0,C453,137.0,17,2,180
46,2,C453,137.0,C4174,137.0,17,2,156
46,38,C1015,,C486,,6,2,92
46,6,C1685,,C1905,,6,4,2748
46,60,C1156,,C2588,,6,3,138
46,60,C1581,1433.0,C368,,6,9,1015
46,60,C2588,,C1156,,6,3,138
46,60,C368,,C1581,1433.0,6,11,1112
47,0,C1173,445.0,C1220,,6,1,46
47,0,C1220,,C1173,445.0,6,1,52
47,0,C1707,,C4135,,6,5,383
47,0,C2128,,C457,,6,2,92
47,0,C2128,,C457,135.0,6,2,92
47,0,C3774,,C529,88.0,17,1,1387
47,0,C3774,,C467,,1,2,120
47,0,C4135,,C1707,,6,6,1868
47,0,C457,135.0,C2128,,6,2,92
47,0,C457,445.0,C5778,,6,1,46
47,0,C457,,C2128,,6,2,92
47,0,C467,,C3774,,1,2,120
47,0,C4864,,C5030,443.0,6,6,1578
47,0,C5030,443.0,C4864,,6,5,1481
47,0,C529,88.0,C3774,,17,1,1389
47,12,C3774,,C467,445.0,6,17,4373
47,12,C467,445.0,C3774,,6,15,2418
47,3,C24568,137.0,C4920,137.0,17,3,288
47,59,C2588,,C1193,,6,3,138
47,60,C2588,,C257,,6,3,138
47,60,C2855,,C12484,161.0,17,4,428
48,0,C1685,,C20093,,6,4,372
48,0,C1685,,C20093,,6,4,372
48,0,C1685,,C20093,,6,4,372
48,0,C1685,,C3935,,6,4,410
48,0,C1685,,C3935,,6,4,409
48,0,C1707,,C20093,,6,4,376
48,0,C1707,,C20093,,6,4,376
48,0,C1707,,C20093,,6,4,376
48,0,C1973,80.0,C4110,,6,5,448
48,0,C1973,80.0,C4110,,6,5,448
48,0,C1973,80.0,C4110,,6,5,448
48,0,C1973,80.0,C4110,,6,5,448
48,0,C20093,,C1707,,6,6,430
48,0,C20093,,C1707,,6,6,420
48,0,C20093,,C1707,,6,6,429
48,0,C20093,,C1685,,6,6,430
48,0,C20093,,C1685,,6,6,420
48,0,C20093,,C1685,,6,6,429
48,0,C2188,,C529,389.0,17,1,108
48,0,C2188,,C529,389.0,17,1,80
48,0,C3935,,C1685,,6,5,852
48,0,C3935,,C1685,,6,5,852
48,0,C4110,,C1973,80.0,6,7,1695
48,0,C4110,,C1973,80.0,6,7,1695
48,0,C4110,,C1973,80.0,6,7,1686
48,0,C4110,,C1973,80.0,6,7,1686
48,0,C453,,C529,88.0,6,4,420
48,0,C453,,C529,88.0,6,5,546
48,0,C453,,C529,88.0,6,6,1632
48,0,C453,,C586,389.0,17,1,192
48,0,C457,389.0,C5760,,17,1,117
48,0,C457,389.0,C5760,,17,1,191
48,0,C529,389.0,C2188,,17,1,191
48,0,C529,389.0,C2188,,17,1,117
48,0,C529,88.0,C453,,6,4,498
48,0,C529,88.0,C453,,6,5,1720
48,0,C529,88.0,C453,,6,6,1644
48,0,C5760,,C457,389.0,17,1,80
48,0,C5760,,C457,389.0,17,1,108
48,0,C5778,,C457,445.0,6,1,52
48,0,C586,389.0,C453,,17,1,193
48,11,C453,,C586,139.0,6,13,1529
48,11,C453,,C586,139.0,6,12,1505
48,11,C453,,C586,139.0,6,14,4275
48,11,C586,139.0,C453,,6,11,1667
48,11,C586,139.0,C453,,6,10,1562
48,11,C586,139.0,C453,,6,11,1294
48,11,C586,139.0,C453,,6,12,1411
49,0,C1173,445.0,C721,,6,1,46
49,0,C1685,,C18057,,6,4,372
49,0,C1685,,C18057,,6,4,372
49,0,C1685,,C18057,,6,4,372
49,0,C1685,,C689,,6,1,46
49,0,C1685,,C689,,6,4,414
49,0,C1685,,C689,,6,4,413
49,0,C1707,,C18057,,6,4,376
49,0,C1707,,C18057,,6,4,376
49,0,C1707,,C18057,,6,4,376
49,0,C18057,,C1707,,6,6,430
49,0,C18057,,C1685,,6,6,430
49,0,C18057,,C1685,,6,6,429
49,0,C18057,,C1707,,6,6,429
49,0,C18057,,C1707,,6,6,420
49,0,C18057,,C1685,,6,6,420
49,0,C2557,,C612,88.0,6,5,2622
49,0,C2557,,C612,88.0,6,4,1554
49,0,C2557,,C612,389.0,17,1,192
49,0,C612,389.0,C2557,,17,1,193
49,0,C612,88.0,C2557,,6,5,360
49,0,C612,88.0,C2557,,6,4,1564
49,0,C689,,C1685,,6,5,847
49,0,C689,,C1685,,6,5,847
49,0,C706,80.0,C262,,6,4,515
49,0,C721,,C1173,445.0,6,1,52
49,10,C255,,C1685,,6,6,1222
49,14,C2557,,C612,445.0,6,13,4257
49,14,C612,445.0,C2557,,6,9,2359
49,38,C2557,,C625,445.0,6,144,29321
49,38,C625,445.0,C2557,,6,154,82260
49,5,C1685,,C255,,6,4,2752
49,54,C24449,137.0,C4174,137.0,17,6,468
49,55,C24450,137.0,C4920,137.0,17,9,702
49,60,C262,,C706,80.0,6,8,3014
49,60,C4174,137.0,C890,137.0,17,5,420
49,60,C4920,137.0,C890,137.0,17,5,420
49,60,C890,137.0,C4174,137.0,17,5,390
49,60,C890,137.0,C4920,137.0,17,5,390
49,9,C3871,,C23147,,6,3,144
50,0,C1685,,C18057,,6,5,2694
50,0,C1685,,C20093,,6,5,2694
50,0,C18057,,C1685,,6,7,1198
50,0,C1823,,C2225,445.0,6,1,52
50,0,C20093,,C1685,,6,7,1262
50,0,C2109,,C3802,,1,2,120
50,0,C2225,445.0,C1823,,6,1,46
50,0,C2557,,C467,389.0,6,13,3676
50,0,C3802,,C467,88.0,17,1,1396
50,0,C3802,,C2109,,1,2,120
50,0,C467,389.0,C2557,,6,13,7027
50,0,C467,88.0,C3802,,17,1,1391
50,10,C4081,,C1685,,6,6,1218
50,14,C2557,,C467,,6,7,795
50,14,C2557,,C467,135.0,6,8,1300
50,14,C467,135.0,C2557,,6,6,884
50,14,C467,,C2557,,6,5,664
50,14,C528,445.0,C792,,6,9,1653
50,34,C3471,,C5721,445.0,6,4,278
50,35,C23773,,C5721,445.0,6,4,372
50,35,C5721,445.0,C23773,,6,2,380
50,6,C1685,,C4081,,6,4,2748
50,60,C395,1433.0,C5756,,6,3,138
50,60,C5756,,C395,1433.0,6,3,192
50,7,C2109,445.0,C3802,,6,16,2464
50,7,C3802,,C2109,445.0,6,17,4349
50,71,C3173,445.0,C1538,,6,318,33443
51,0,C1685,,C20093,,6,4,445
51,0,C20093,,C1685,,6,6,922
51,0,C354,,C528,389.0,17,1,193
51,0,C528,389.0,C354,,17,1,195
51,0,C706,80.0,C3312,,6,4,515
51,15,C354,,C528,135.0,6,7,644
51,15,C528,135.0,C354,,6,5,504
51,35,C354,,C528,,6,11,3100
51,35,C528,,C354,,6,9,1552
51,60,C3312,,C706,80.0,6,8,3008
52,0,C1685,,C18057,,6,4,445
52,0,C18057,,C1685,,6,6,922
52,0,C3031,137.0,C4174,137.0,17,1,78
52,0,C354,,C529,389.0,6,11,2853
52,0,C354,,C529,389.0,6,10,3097
52,0,C354,,C528,88.0,6,6,1640
52,0,C354,,C529,389.0,17,1,192
52,0,C354,,C528,389.0,17,1,192
52,0,C354,,C612,389.0,6,14,3722
52,0,C354,,C529,389.0,6,12,3534
52,0,C354,,C528,88.0,6,5,2622
52,0,C3806,,C529,,1,2,120
52,0,C4174,137.0,C3031,137.0,17,1,90
52,0,C5186,,C586,445.0,6,1,46
52,0,C528,389.0,C354,,17,1,195
52,0,C528,88.0,C354,,6,6,1650
52,0,C528,88.0,C354,,6,5,360
52,0,C529,389.0,C354,,6,7,1784
52,0,C529,389.0,C354,,6,8,3174
52,0,C529,389.0,C354,,6,9,1901
52,0,C529,389.0,C354,,17,1,193
52,0,C529,389.0,C354,,6,11,4287
52,0,C529,,C3806,,1,2,120
52,0,C586,445.0,C5186,,6,1,46
52,0,C612,389.0,C354,,6,13,7027
52,1,C354,,C528,389.0,6,19,5859
52,1,C528,389.0,C354,,6,25,27023
52,12,C3806,,C529,445.0,6,17,4347
52,12,C529,445.0,C3806,,6,15,2418
52,14,C354,,C586,445.0,6,13,4257
52,14,C354,,C528,445.0,6,13,4244
52,14,C528,445.0,C354,,6,9,1905
52,14,C586,445.0,C354,,6,8,1331
52,14,C586,445.0,C354,,6,9,2359
52,38,C1065,445.0,C354,,6,138,69082
52,38,C1065,445.0,C354,,6,149,80722
52,38,C354,,C1065,445.0,6,140,27912
53,0,C1700,,C612,389.0,17,1,233
53,0,C1707,,C5583,,6,3,2709
53,0,C5583,,C1707,,6,5,1176
53,0,C612,135.0,C1700,,6,3,452
53,0,C612,389.0,C1700,,17,1,193
53,0,C612,,C1700,,6,3,1248
53,1,C1700,,C612,,6,5,1153
53,1,C1700,,C612,135.0,6,5,492
53,1,C3173,,C1332,,6,3,138
53,1,C706,80.0,C1867,,6,6,625
53,10,C5583,,C1707,,6,10,6221
53,13,C354,,C529,,6,7,795
53,13,C354,,C529,135.0,6,8,1300
53,13,C529,135.0,C354,,6,6,788
53,13,C529,,C354,,6,5,664
53,14,C3173,135.0,C1332,,6,6,716
53,5,C1707,,C5583,,6,5,369
53,60,C314,,C5721,445.0,6,44,5009
53,61,C1867,,C706,80.0,6,9,3897
54,0,C1065,,C3799,,1,2,120
54,0,C11573,111.0,C5736,,17,1,56
54,0,C1823,,C3544,,1,1,60
54,0,C2533,,C706,80.0,6,1,46
54,0,C3544,,C1823,,1,1,60
54,0,C3799,,C1065,,1,2,120
54,0,C5474,,C3088,,6,4,654
54,0,C5736,,C11573,111.0,17,1,84
54,0,C706,80.0,C1054,,6,4,515
54,1,C3173,,C1332,,6,3,138
54,10,C1321,,C1707,,6,6,1222
54,11,C1065,445.0,C3799,,6,15,2418
54,11,C3799,,C1065,445.0,6,16,4307
54,34,C3558,,C5721,445.0,6,4,278
54,34,C5721,445.0,C3558,,6,2,186
54,5,C1707,,C1321,,6,4,2755
54,60,C1054,,C706,80.0,6,8,3008
54,61,C5478,443.0,C443,,6,43,16974
55,0,C2109,389.0,C5661,,17,1,117
55,0,C2464,,C706,80.0,6,1,46
55,0,C5661,,C2109,389.0,17,1,80
55,0,C706,80.0,C2945,,6,4,515
55,1,C3173,,C1185,,6,3,138
55,13,C3173,135.0,C1185,,6,6,716
55,15,C1427,,C625,445.0,6,13,4220
55,15,C1707,,C3841,,6,35149,52719316
55,15,C2056,,C1707,,6,6,1222
55,15,C3841,,C1707,,6,18796,864765
55,15,C625,445.0,C1427,,6,9,1653
55,38,C1015,,C2657,,6,2,92
55,5,C1707,,C2056,,6,4,2755
55,60,C25536,,C2588,,6,3,138
55,60,C2945,,C706,80.0,6,8,2982
55,9,C1340,,C787,,6,3,144
56,0,C1065,445.0,C1508,,6,1,46
56,0,C1508,,C1065,445.0,6,1,52
56,0,C24954,,C7632,,6,1,48
56,0,C3952,,C625,389.0,17,1,80
56,0,C3952,,C625,88.0,17,1,273
56,0,C528,139.0,C5720,,6,1,46
56,0,C5637,,C612,389.0,17,1,108
56,0,C5637,,C612,389.0,17,1,80
56,0,C612,389.0,C5637,,17,1,191
56,0,C612,389.0,C5637,,17,1,117
56,0,C625,389.0,C3952,,17,1,117
56,0,C625,88.0,C3952,,17,1,1400
56,1,C3173,,C1185,,6,3,138
56,10,C2236,,C1685,,6,6,1213
56,5,C1685,,C2236,,6,4,2760
56,66,C5698,2049.0,C20101,,6,5859,984832
56,9,C1670,,C24735,,6,3,144
56,9,C3688,,C4116,,6,3,144
57,0,C1082,,C2651,445.0,6,1,52
57,0,C1226,,C467,88.0,6,6,1793
57,0,C24954,,C7632,,6,1,48
57,0,C2651,445.0,C1082,,6,1,46
57,0,C2836,,C706,80.0,6,1,46
57,0,C467,88.0,C1226,,6,6,1792
57,0,C5139,,C706,80.0,6,7,2949
57,0,C5474,,C1841,,6,2,196
57,0,C706,80.0,C5139,,6,4,511
57,10,C3808,,C467,445.0,6,17,4347
57,10,C467,445.0,C3808,,6,15,2418
57,11,C1506,,C467,445.0,6,13,4213
57,11,C467,445.0,C1506,,6,9,1653
57,16,C1226,,C529,445.0,6,13,4248
57,16,C529,445.0,C1226,,6,9,1653
57,55,C3808,,C467,,1,5,286
57,55,C467,,C3808,,1,5,286
57,60,C5900,3306.0,C18057,,6,2,140
57,62,C5478,443.0,C25760,,6,40,14437
58,0,C366,445.0,C868,,6,1,46
58,0,C4180,445.0,C505,,6,1,46
58,0,C5030,443.0,C645,,6,1,46
58,0,C528,389.0,C5061,,6,9,4133
58,0,C528,389.0,C5061,,6,8,1779
58,0,C528,389.0,C5061,,6,8,1779
58,0,C528,,C5061,,1,2,120
58,0,C645,,C5030,443.0,6,2,92
58,0,C868,,C366,445.0,6,1,52
58,11,C433,,C1707,,6,9,3608
58,11,C528,445.0,C5061,,6,451,121164
58,5,C5478,443.0,C25760,,6,5,803
58,6,C1707,,C433,,6,6,2976
59,0,C1056,445.0,C721,,6,1,46
59,0,C1707,,C2759,,6,4,413
59,0,C1707,,C2759,,6,4,414
59,0,C1707,,C5585,,6,3,2709
59,0,C2759,,C1707,,6,5,857
59,0,C2759,,C1707,,6,5,857
59,0,C721,,C1056,445.0,6,1,52
59,1,C5585,,C1707,,6,5,1176
59,15,C1453,,C528,135.0,6,7,644
59,15,C528,135.0,C1453,,6,5,504
59,25,C5478,443.0,C443,,6,17,6979
59,35,C1453,,C528,,6,11,3134
59,35,C528,,C1453,,6,9,1616
59,60,C1021,,C2588,,6,3,138
59,60,C1193,,C2588,,6,3,138
59,60,C1392,,C2588,,6,3,138
59,60,C15930,,C2588,,6,3,157
59,60,C17644,,C2588,,6,3,138
59,60,C257,,C2588,,6,3,138
59,60,C2588,,C1021,,6,3,138
59,60,C2588,,C1336,,6,3,138
59,60,C2588,,C1392,,6,3,138
59,60,C2588,,C1526,,6,3,138
59,60,C2588,,C15930,,6,4,210
59,60,C2588,,C17644,,6,3,138
59,60,C2588,,C2934,,6,3,138
59,60,C2588,,C4915,,6,3,138
59,60,C2934,,C2588,,6,3,138
59,60,C415,,C2588,,6,3,138
59,65,C22069,,C5736,2049.0,6,313,60616
59,9,C3688,,C24735,,6,3,144
60,0,C1082,,C585,445.0,6,1,52
60,0,C1295,138.0,C586,138.0,17,1,207
60,0,C1453,,C467,389.0,6,9,2450
60,0,C1453,,C529,389.0,6,12,3319
60,0,C1453,,C467,389.0,6,10,3131
60,0,C1453,,C467,389.0,6,10,3131
60,0,C1453,,C529,389.0,17,1,237
60,0,C1453,,C528,88.0,6,6,1675
60,0,C1453,,C528,88.0,6,5,2691
60,0,C1973,80.0,C5638,,6,5,452
60,0,C1973,80.0,C5638,,6,5,452
60,0,C1973,80.0,C5638,,6,5,452
60,0,C1973,80.0,C5638,,6,5,452
60,0,C2533,,C612,445.0,6,1,46
60,0,C2696,,C95,445.0,6,1,52
60,0,C467,389.0,C1453,,6,6,788
60,0,C467,389.0,C1453,,6,8,1855
60,0,C467,389.0,C1453,,6,8,1855
60,0,C528,88.0,C1453,,6,6,1686
60,0,C528,88.0,C1453,,6,5,361
60,0,C529,389.0,C1453,,6,10,4595
60,0,C529,389.0,C1453,,6,8,2629
60,0,C529,389.0,C1453,,17,1,193
60,0,C5638,,C1973,80.0,6,7,1698
60,0,C5638,,C1973,80.0,6,7,1707
60,0,C5638,,C1973,80.0,6,7,1698
60,0,C5638,,C1973,80.0,6,7,1707
60,0,C585,445.0,C1082,,6,1,46
60,0,C612,445.0,C2533,,6,1,46
60,1,C1453,,C528,389.0,6,22,6607
60,1,C528,389.0,C1453,,6,29,33136
60,10,C5585,,C1707,,6,10,6440
60,11,C4384,,C1707,,6,9,2988
60,11,C4509,,C1707,,6,9,2952
60,11,C4893,,C1707,,6,9,2989
60,15,C2584,,C467,135.0,6,8,586
60,15,C2584,,C467,,6,7,631
60,15,C467,135.0,C2584,,6,6,800
60,15,C467,,C2584,,6,5,548
60,2,C1295,137.0,C4174,137.0,17,2,156
60,2,C4174,137.0,C1295,137.0,17,2,180
60,34,C2591,,C5720,445.0,6,4,278
60,34,C5720,445.0,C2591,,6,2,186
60,41,C1453,,C612,445.0,6,169,36019
60,41,C612,445.0,C1453,,6,166,78219
60,41,C612,445.0,C1453,,6,177,92183
60,5,C1707,,C5585,,6,5,369
60,6,C1707,,C4384,,6,6,2975
60,60,C1173,,C1638,,1,13,1131
60,60,C1638,,C1173,,1,13,1131
60,7,C1707,,C4509,,6,6,2975
60,7,C1707,,C4893,,6,6,2975
61,0,C1685,,C19384,,6,4,372
61,0,C1685,,C19384,,6,4,372
61,0,C1685,,C19384,,6,4,372
61,0,C1707,,C19384,,6,4,376
61,0,C1707,,C19384,,6,4,376
61,0,C1707,,C19384,,6,4,376
61,0,C19384,,C1685,,6,6,430
61,0,C19384,,C1707,,6,6,430
61,0,C19384,,C1685,,6,6,420
61,0,C19384,,C1707,,6,7,472
61,0,C19384,,C1685,,6,6,429
61,0,C19384,,C1707,,6,6,429
61,0,C24954,,C7632,,6,1,48
61,0,C24954,,C10022,,6,1,48
61,0,C3990,123.0,C586,123.0,17,1,96
61,0,C4622,,C706,80.0,6,1,46
61,0,C528,389.0,C5584,,17,1,195
61,0,C528,,C3826,,1,2,120
61,0,C586,123.0,C3990,123.0,17,1,96
61,10,C1131,,C1685,,6,6,1213
61,10,C1396,,C1685,,6,6,1223
61,11,C528,445.0,C3826,,6,15,2418
61,13,C1453,,C529,,6,7,797
61,13,C1453,,C529,135.0,6,8,1305
61,13,C529,135.0,C1453,,6,6,788
61,13,C529,,C1453,,6,6,710
61,28,C706,80.0,C2912,,6,10,4590
61,29,C2912,,C706,80.0,6,13,6523
61,38,C1015,,C2912,,6,2,92
61,40,C528,445.0,C928,,6,137,80008
61,6,C1685,,C1131,,6,4,2752
61,6,C1685,,C1396,,6,4,2752
61,60,C1767,1433.0,C5756,,6,3,138
61,60,C5756,,C1767,1433.0,6,3,192
61,61,C2997,,C5721,445.0,6,6,417
61,61,C4466,,C5721,445.0,6,6,417
62,0,C1685,,C19384,,6,5,2694
